chembl_id,smiles,pIC50,n
CHEMBL6149768,Cc1ccc(NC[C@@H](N)CNC[C@H]2CCCN2)cc1C(=O)N[C@H](C)c1cccc2ccccc12,5.96,1
CHEMBL6145539,Cc1ccc(NC(=O)CN2CCCC2)cc1C(=O)N[C@H](C)c1cccc2ccccc12,5.96,1
CHEMBL6134228,Cc1ccc(NCC2CNC2)cc1C(=O)N[C@H](C)c1cccc2ccccc12,6.0,1
CHEMBL6145653,Cc1ccc(NC2CCN(C[C@@H]3CCCN3)CC2)cc1C(=O)N[C@H](C)c1cccc2ccccc12,6.0,1
CHEMBL6102133,Cc1ccc(NCC2(C)CCN2)cc1C(=O)N[C@H](C)c1cccc2ccccc12,6.1,1
CHEMBL6142585,Cc1ccc(OCCN)cc1C(=O)N[C@H](C)c1cc(-c2cccs2)cc(-c2cccs2)c1,7.22,1
CHEMBL6146529,Cc1ccc(OCCN2CCOCC2)cc1C(=O)N[C@H](C)c1cc(-c2cccs2)cc(-c2cccs2)c1,6.44,1
CHEMBL6150119,Cc1ccc(NCC2CNC2)cc1C(=O)N[C@H](C)c1cc(-c2cccs2)cc(-c2cccs2)c1,6.47,1
CHEMBL6102280,Cc1ccc(NC2CCN(C)CC2)cc1C(=O)N[C@H](C)c1cc(-c2cccs2)cc(-c2cccs2)c1,6.75,1
CHEMBL6171571,Cc1ccc(N)cc1C(=O)N[C@H](C)c1cc(-c2cccs2)cc(-c2cccs2)c1,6.77,1
CHEMBL6133396,Cc1ccc(NC2CNC2)cc1C(=O)N[C@H](C)c1cc(-c2cccs2)cc(-c2cccs2)c1,6.77,1
CHEMBL6151111,Cc1ccc(NC(=O)C2CCNCC2)cc1C(=O)N[C@H](C)c1cc(-c2cccs2)cc(-c2cccs2)c1,6.79,1
CHEMBL6150908,Cc1ccc(NC(=O)CN)cc1C(=O)N[C@H](C)c1cc(-c2cccs2)cc(-c2cccs2)c1,6.85,1
CHEMBL6164703,Cc1ccc(OCC[N+](C)(C)C)cc1C(=O)N[C@H](C)c1cc(-c2cccs2)cc(-c2cccs2)c1,6.89,1
CHEMBL6148428,Cc1ccc(NC(=O)CN(C)C)cc1C(=O)N[C@H](C)c1cc(-c2cccs2)cc(-c2cccs2)c1,6.96,1
CHEMBL6120347,Cc1ccc(NCCN2CCCCC2)cc1C(=O)N[C@H](C)c1cc(-c2cccs2)cc(-c2cccs2)c1,6.96,1
CHEMBL6162469,Cc1ccc(OCCN2CCCC2)cc1C(=O)N[C@H](C)c1cc(-c2cccs2)cc(-c2cccs2)c1,7.16,1
CHEMBL6145641,Cc1ccc(OCCN(C)C)cc1C(=O)N[C@H](C)c1cc(-c2cccs2)cc(-c2cccs2)c1,7.22,1
CHEMBL6142352,COc1ncc(-c2cc(-c3cnc(OC)nc3)cc([C@@H](C)NC(=O)c3cc(OCCN(C)C)ccc3C)c2)cn1,5.71,1
CHEMBL6160793,Cc1ccc(OCCN(C)C)cc1C(=O)N[C@H](C)c1cc(-c2ccnn2C)cc(-c2ccnn2C)c1,6.34,1
CHEMBL6161039,CCn1nccc1-c1cc(-c2ccnn2CC)cc([C@@H](C)NC(=O)c2cc(OCCN(C)C)ccc2C)c1,6.36,1
CHEMBL6149160,Cc1ccc(OCCN(C)C)cc1C(=O)N[C@H](C)c1cc(-c2c(C)noc2C)cc(-c2c(C)noc2C)c1,6.4,1
CHEMBL6103023,CCn1ccc(-c2cc(-c3ccn(CC)n3)cc([C@@H](C)NC(=O)c3cc(OCCN(C)C)ccc3C)c2)n1,6.7,1
CHEMBL6163476,Cc1ccc(OCCN(C)C)cc1C(=O)N[C@H](C)c1cc(-c2ccco2)cc(-c2ccco2)c1,6.7,1
CHEMBL6146576,COCCn1cc(-c2cc(-c3cnn(CCOC)c3)cc([C@@H](C)NC(=O)c3cc(OCCN(C)C)ccc3C)c2)cn1,6.75,1
CHEMBL6132843,Cc1ccc(OCCN(C)C)cc1C(=O)N[C@H](C)c1cc(-c2cnn(C(F)F)c2)cc(-c2cnn(C(F)F)c2)c1,6.77,1
CHEMBL6145077,Cc1ccc(OCCN(C)C)cc1C(=O)N[C@H](C)c1cc(-c2ccc(O)cc2)cc(-c2ccc(O)cc2)c1,6.8,1
CHEMBL6145052,Cc1ccc(OCCN(C)C)cc1C(=O)N[C@H](C)c1cc(-c2cnn(CCO)c2)cc(-c2cnn(CCO)c2)c1,6.8,1
CHEMBL6145140,Cc1ccc(-c2cc(-c3ccc(C)s3)cc([C@@H](C)NC(=O)c3cc(OCCN(C)C)ccc3C)c2)s1,6.85,1
CHEMBL6160297,Cc1ccc(OCCN(C)C)cc1C(=O)N[C@H](C)c1cc(-c2cncs2)cc(-c2cncs2)c1,7.0,1
CHEMBL6168655,Cc1ccc(OCCN(C)C)cc1C(=O)N[C@H](C)c1cc(-c2ccccc2)cc(-c2ccccc2)c1,6.99,1
CHEMBL6161668,Cc1ccc(OCCN(C)C)cc1C(=O)N[C@H](C)c1cc(-c2ccsc2)cc(-c2ccsc2)c1,7.0,1
CHEMBL6150467,Cc1ccc(OCCN(C)C)cc1C(=O)N[C@H](C)c1cc(-c2ccoc2)cc(-c2ccoc2)c1,7.1,1
CHEMBL6165191,CCn1ccc(-c2cc(-c3ccn(C(F)F)n3)cc([C@@H](C)NC(=O)c3cc(OCCN(C)C)ccc3C)c2)n1,6.4,1
CHEMBL6167075,CCn1ccc(-c2cc(-c3ccn(C)n3)cc([C@@H](C)NC(=O)c3cc(OCCN(C)C)ccc3C)c2)n1,6.48,1
CHEMBL6149063,CCn1ccc(-c2cc(-c3cnn(C(F)F)c3)cc([C@@H](C)NC(=O)c3cc(OCCN(C)C)ccc3C)c2)n1,6.5,1
CHEMBL6145630,CCn1ccc(-c2cc(-c3cnn(CC(F)(F)F)c3)cc([C@@H](C)NC(=O)c3cc(OCCN(C)C)ccc3C)c2)n1,6.57,1
CHEMBL6133062,CCn1ccc(-c2cc(-c3cnn(C4COC4)c3)cc([C@@H](C)NC(=O)c3cc(OCCN(C)C)ccc3C)c2)n1,6.58,1
CHEMBL6120684,CCn1ccc(-c2cc(-c3cnn(COC)c3)cc([C@@H](C)NC(=O)c3cc(OCCN(C)C)ccc3C)c2)n1,6.62,1
CHEMBL6160905,CCn1ccc(-c2cc(-c3cnn(CC(F)F)c3)cc([C@@H](C)NC(=O)c3cc(OCCN(C)C)ccc3C)c2)n1,6.64,1
CHEMBL6148867,CCn1ccc(-c2cc(-c3ccn(CC(F)F)n3)cc([C@@H](C)NC(=O)c3cc(OCCN(C)C)ccc3C)c2)n1,6.66,1
CHEMBL6151415,CCn1ccc(-c2cc(-c3cnn(C(C)C)c3)cc([C@@H](C)NC(=O)c3cc(OCCN(C)C)ccc3C)c2)n1,6.7,1
CHEMBL6133520,CCn1ccc(-c2cc(-c3cnn(CCOC)c3)cc([C@@H](C)NC(=O)c3cc(OCCN(C)C)ccc3C)c2)n1,6.8,1
CHEMBL6145028,Cc1ccc(OCCN(C)C)cc1C(=O)N[C@H](C)c1cc(-c2ccc(N3CCOCC3)nc2)cc(-c2cnn(C)c2)c1,7.1,1
CHEMBL6143888,Cc1ccc(OCCN(C)C)cc1C(=O)N[C@H](C)c1cc(-c2cnn(C)c2)cc(-c2cnn(CC3CCOCC3)c2)c1,7.16,1
CHEMBL6132945,Cc1ccc(OCCN(C)C)cc1C(=O)N[C@H](C)c1cc(-c2cnn(C)c2)cc(-c2cnn(CC(N)=O)c2)c1,7.16,1
CHEMBL6152571,COCCn1cc(-c2cc(-c3cnn(CC(F)F)c3)cc([C@@H](C)NC(=O)c3cc(OCCN(C)C)ccc3C)c2)cn1,6.7,1
CHEMBL6152423,Cc1ccc(OCCN(C)C)cc1C(=O)N[C@H](C)c1cc(-c2cnn(CCO)c2)cc(-c2cnn(CCN(C)C)c2)c1,6.85,1
CHEMBL6103530,Cc1ccc(OCCN(C)C)cc1C(=O)N[C@H](C)c1cc(-c2cnn(CCO)c2)cc(-c2ccnn2C)c1,6.85,1
CHEMBL6152731,COCCn1cc(-c2cc(-c3cncs3)cc([C@@H](C)NC(=O)c3cc(OCCN(C)C)ccc3C)c2)cn1,6.96,1
CHEMBL6147704,COCCn1cc(-c2cc(-c3cnn(CCO)c3)cc([C@@H](C)NC(=O)c3cc(OCCN(C)C)ccc3C)c2)cn1,7.0,1
CHEMBL6162657,Cc1ccc(OCCN(C)C)cc1C(=O)N[C@H](C)c1cc(-c2cnn(C)c2)cc(-c2cnn(CCO)c2)c1,7.05,1
CHEMBL6145467,COCCn1cc(-c2cc(-c3cnn(CC(N)=O)c3)cc([C@@H](C)NC(=O)c3cc(OCCN(C)C)ccc3C)c2)cn1,7.05,1
CHEMBL6134679,Cc1ccc(OCCN(C)C)cc1C(=O)N[C@H](C)c1cc(-c2cnn(CCO)c2)cc(-c2ccc(CN3CCCC3)s2)c1,7.16,1
CHEMBL6168763,Cc1ccc(OCCN(C)C)cc1C(=O)N[C@H](C)c1cc(-c2cnn(C)c2)cc(-c2cccs2)c1,6.82,1
CHEMBL6103527,Cc1ccc(OCCN(C)C)cc1C(=O)N[C@H](C)c1cc(-c2cnn(CCN(C)C)c2)cc(-c2cccs2)c1,6.96,1
CHEMBL6133903,Cc1ccc(OCCN(C)C)cc1C(=O)N[C@H](C)c1cc(-c2cnn(CCO)c2)cc(-c2cccs2)c1,6.96,1
CHEMBL6160512,COCCn1cc(-c2cc(-c3cccs3)cc([C@@H](C)NC(=O)c3cc(OCCN(C)C)ccc3C)c2)cn1,6.96,1
CHEMBL6149682,Cc1ccc(OCCN(C)C)cc1C(=O)N[C@H](C)c1cc(-c2ccc(N3CCOCC3)nc2)cc(-c2cccs2)c1,7.05,1
CHEMBL6162529,Cc1ccc(OCCN(C)C)cc1C(=O)N[C@H](C)c1cc(-c2cccs2)cc(-c2ccc(CN)s2)c1,7.05,1
CHEMBL6145810,Cc1ccc(OCCN(C)C)cc1C(=O)N[C@H](C)c1cc(-c2cn[nH]c2)cc(-c2cccs2)c1,7.1,1
CHEMBL6142438,Cc1ccc(OCCN(C)C)cc1C(=O)N[C@H](C)c1cc(-c2cnn(CC(N)=O)c2)cc(-c2cccs2)c1,7.1,1
CHEMBL6162460,Cc1ccc(OCCN(C)C)cc1C(=O)N[C@H](C)c1cc(-c2cnn(C(F)F)c2)cc(-c2cccs2)c1,7.16,1
CHEMBL6146709,Cc1ccc(OCCN(C)C)cc1C(=O)N[C@H](C)c1cc(-c2cnn(CC(F)(F)F)c2)cc(-c2cccs2)c1,7.16,1
CHEMBL6167092,Cc1ccc(OCCN(C)C)cc1C(=O)N[C@H](C)c1cc(-c2cnn(CCN3CCOCC3)c2)cc(-c2cccs2)c1,7.22,1
CHEMBL6142360,Cc1ccc(OCCN(C)C)cc1C(=O)N[C@H](C)c1cc(-c2cnn(C(C)C)c2)cc(-c2cnn(C(F)F)c2)c1,6.8,1
CHEMBL6152037,COCCn1cc(-c2cc(-c3cnn(C(F)F)c3)cc([C@@H](C)NC(=O)c3cc(OCCN(C)C)ccc3C)c2)cn1,6.96,1
CHEMBL6147876,Cc1ccc(OCCN(C)C)cc1C(=O)N[C@H](C)c1cc(-c2cnn(C(F)F)c2)cc(-c2cnn(C3CC3)c2)c1,7.05,1
CHEMBL6165042,Cc1ccc(OCCN(C)C)cc1C(=O)N[C@H](C)c1cc(-c2cnn(CCO)c2)cc(-c2cnn(C(F)F)c2)c1,7.05,1
CHEMBL6159867,Cc1ccc(OCCN(C)C)cc1C(=O)N[C@H](C)c1cc(-c2ccn(C)n2)cc(-c2ccn(C)n2)c1,6.85,1
CHEMBL6144424,Cc1ccc(OCCN(C)C)cc1C(=O)N[C@H](C)c1cc(-c2ccn(C)n2)cc(-c2ccn(C3CC3)n2)c1,6.92,1
CHEMBL6159754,Cc1ccc(OCCN(C)C)cc1C(=O)N[C@H](C)c1cc(-c2cnn(C(C)C)c2)cc(-c2ccn(C)n2)c1,6.96,1
CHEMBL6163434,COCCn1cc(-c2cc(-c3ccn(C)n3)cc([C@@H](C)NC(=O)c3cc(OCCN(C)C)ccc3C)c2)cn1,7.05,1
CHEMBL6161173,Cc1ccc(OCCN(C)C)cc1C(=O)N[C@H](C)c1cc(-c2cnn(C(F)F)c2)cc(-c2ccn(C)n2)c1,7.05,1
CHEMBL6141852,Cc1ccc(OCCN(C)C)cc1C(=O)N[C@H](C)c1cc(-c2cnn(CC3CCOCC3)c2)cc(-c2ccn(C)n2)c1,7.1,1
CHEMBL6142320,Cc1ccc(OCCN(C)C)cc1C(=O)N[C@H](C)c1cc(-c2ccc3cnn(C)c3c2)cc(-c2cnn(C)c2)c1,6.89,1
CHEMBL6147768,Cc1ccc(OCCN(C)C)cc1C(=O)N[C@H](C)c1cc(-c2cnn(C)c2)cc(-c2ccc(CN3CCOCC3)o2)c1,6.92,1
CHEMBL6148482,CC(=O)n1cc(-c2cc(-c3cnn(C)c3)cc([C@@H](C)NC(=O)c3cc(OCCN(C)C)ccc3C)c2)cn1,6.96,1
CHEMBL6132826,Cc1cc(O)cc(C)c1CN(C)[C@H](C)c1cccc2ccccc12,6.43,1
CHEMBL6148563,C[C@H](c1cccc2ccccc12)N(C)Cc1ccc(-n2cccc2)cc1,4.699,1
CHEMBL6148057,C[C@H](c1cccc2ccccc12)N(C)Cc1cnccn1,4.699,1
CHEMBL6146077,C[C@H](c1cccc2ccccc12)N(C)Cc1ccnc(O)c1,4.699,1
CHEMBL6148159,C[C@H](c1cccc2ccccc12)N(C)Cc1n[nH]c2cccc(O)c12,4.699,1
CHEMBL6149835,C[C@H](c1cccc2ccccc12)N(C)Cc1ccc2cccc(O)c2n1,4.699,1
CHEMBL6146226,C[C@H](c1cccc2ccccc12)N(C)Cc1c[nH]c(=O)[nH]c1=O,4.72,1
CHEMBL6147855,C[C@H](c1cccc2ccccc12)N(C)Cc1cnc(N)nc1,4.78,1
CHEMBL6152765,C[C@H](c1cccc2ccccc12)N(C)Cc1cnc2c(O)cccn12,4.84,1
CHEMBL6134127,COc1ccc(CN(C)[C@H](C)c2cccc3ccccc23)cn1,4.93,1
CHEMBL6162023,C[C@H](c1cccc2ccccc12)N(C)Cc1cnn(C)c1,5.0,1
CHEMBL2426535,C[C@H](c1cccc2ccccc12)N(C)Cc1cccnc1,5.03,1
CHEMBL6168449,C[C@H](c1cccc2ccccc12)N(C)Cc1ccc(N(C)CCO)cc1,5.04,1
CHEMBL6150186,C[C@H](c1cccc2ccccc12)N(C)Cc1ccc(O)c(O)c1,5.05,1
CHEMBL6163389,C[C@H](c1cccc2ccccc12)N(C)Cc1cncn1C,5.08,1
CHEMBL6144971,C[C@H](c1cccc2ccccc12)N(C)Cc1ccc[nH]1,5.15,1
CHEMBL6143975,C[C@H](c1cccc2ccccc12)N(C)Cc1ccc2c(c1)NC(=O)CO2,5.15,1
CHEMBL6120594,C[C@H](c1cccc2ccccc12)N(C)Cc1cc(F)c(O)c(F)c1,5.19,1
CHEMBL6149914,C[C@H](c1cccc2ccccc12)N(C)Cc1ccc2c(c1)COC2=O,5.19,1
CHEMBL6151483,C[C@H](c1cccc2ccccc12)N(C)Cc1cccc(S(N)(=O)=O)c1,5.21,1
CHEMBL6120874,C[C@H](c1cccc2ccccc12)N(C)Cc1cnc(N)cc1N,5.25,1
CHEMBL6151667,C[C@H](c1cccc2ccccc12)N(C)Cc1ccc(O)cn1,5.26,1
CHEMBL6161722,C[C@H](c1cccc2ccccc12)N(C)Cc1ccc2ncccc2c1,5.29,1
CHEMBL6103074,CC(=O)Nc1ccc(CN(C)[C@H](C)c2cccc3ccccc23)cc1,5.36,1
CHEMBL6142772,C[C@H](c1cccc2ccccc12)N(C)Cc1n[nH]c2ccc(O)cc12,5.4,1
CHEMBL6165859,C[C@H](c1cccc2ccccc12)N(C)Cc1ccc(OCC(N)=O)cc1,5.55,1
CHEMBL6169168,C[C@H](c1cccc2ccccc12)N(C)Cc1cc(O)cc(O)c1,5.57,1
CHEMBL6146289,COc1ccc(Cl)c(CN(C)[C@H](C)c2cccc3ccccc23)c1,4.699,1
CHEMBL6146237,C[C@H](c1cccc2ccccc12)N(C)Cc1cc(O)ccc1Cl,5.58,1
CHEMBL6151360,C[C@H](c1cccc2ccccc12)N(C)Cc1ccc2[nH]nnc2c1,5.61,1
CHEMBL6161841,C[C@H](c1cccc2ccccc12)N(C)Cc1cc(N)ccc1Cl,5.73,1
CHEMBL6145421,C[C@H](c1cccc2ccccc12)N(C)Cc1cccc(O)c1,5.81,1
CHEMBL6163474,C[C@H](c1cccc2ccccc12)N(C)Cc1ccc2[nH]ccc2c1,5.8,1
CHEMBL6150853,C[C@H](c1cccc2ccccc12)N(C)Cc1c(F)cc(N)cc1F,5.84,1
CHEMBL6141994,C[C@H](c1cccc2ccccc12)N(C)Cc1ccc2cc[nH]c2c1,5.89,1
CHEMBL6152709,C[C@H](c1cccc2ccccc12)N(C)Cc1ccc(B(O)O)cc1,5.89,1
CHEMBL6144482,C[C@H](c1cccc2ccccc12)N(C)Cc1cn(CC(N)=O)c2ccccc12,5.94,1
CHEMBL6103062,CC(c1cccc2ccccc12)N1CCC(C(=O)NCc2ccc(F)cc2)CC1,5.85,1
CHEMBL6120768,COC(=O)/C=C/CNC(=O)CNC(=O)CNC(=O)C1CCN(C(C)c2cccc3ccccc23)CC1,6.34,1
CHEMBL6162346,COC(=O)/C=C/C(=O)NNC(=O)CNC(=O)CNC(=O)C1CCN(C(C)c2cccc3ccccc23)CC1,6.64,1
CHEMBL6141582,CNC(=O)C1CCN([C@H](C)c2cccc3ccccc23)CC1,5.51,1
CHEMBL6150258,C[C@H](c1cccc2ccccc12)N1CCC(C(=O)NCC2CCOCC2)CC1,5.89,1
CHEMBL6108937,CC(c1cccc2ccccc12)N1CCC(C(=O)NCc2cccc(F)c2)CC1,5.94,1
CHEMBL3233820,C[C@H](c1cccc2ccccc12)N1CCC(C(=O)NCc2cccnc2)CC1,6.09,1
CHEMBL6143805,Cc1ncc(CNC(=O)C2CCN([C@H](C)c3cccc4ccccc34)CC2)s1,6.15,1
CHEMBL6144005,C[C@H](c1cccc2ccccc12)N1CCC(C(=O)NCc2ccn(C)c(=O)c2)CC1,6.16,1
CHEMBL6162033,C[C@H](c1cccc2ccccc12)N1CCC(C(=O)NCc2ccc(S(N)(=O)=O)cc2)CC1,6.22,1
CHEMBL6120905,COc1cc(CNC(=O)C2CCN(C(C)c3ccc(OC)c4ccccc34)CC2)ccn1,6.12,1
CHEMBL6152673,COc1cc(CNC(=O)C2CCN(C(C)c3c(C)sc4ccccc34)CC2)ccn1,4.009,1
CHEMBL6102040,CCOc1ccc2ccccc2c1C(C)N1CCC(C(=O)NCc2ccnc(OC)c2)CC1,4.009,1
CHEMBL6150130,COc1cc(CNC(=O)C2CCN(C(C)c3c(OC)ccc4ccccc34)CC2)ccn1,4.009,1
CHEMBL6160754,COc1cc(CNC(=O)C2CCN(C(C)c3cccc(-c4ccccc4)c3)CC2)ccn1,4.75,1
CHEMBL6142179,CCOc1ccc(Cl)cc1C(C)N1CCC(C(=O)NCc2ccnc(OC)c2)CC1,5.1,1
CHEMBL6103451,COc1cc(CNC(=O)C2CCN(C(C)c3cc(Cl)ccc3OC)CC2)ccn1,5.34,1
CHEMBL6152994,COc1cc(CNC(=O)C2CCN(C(C)c3csc4ccccc34)CC2)ccn1,5.35,1
CHEMBL6142267,COc1cc(CNC(=O)C2CCN(C(C)c3ccc(F)c4ccccc34)CC2)ccn1,5.66,1
CHEMBL6114928,COc1cc(CNC(=O)C2CN(C(C)c3cccc4ccccc34)C2)ccn1,4.56,1
CHEMBL6150968,COc1cc(CNC(=O)C2CC3(C2)CN([C@H](C)c2cccc4ccccc24)C3)ccn1,5.27,1
CHEMBL6141781,CCC(C(=O)Nc1cc(NC2CCNC2)ccc1C)n1cc(Br)cc2nc(SCc3ccc(F)cc3)nc1-2,7.3,1
CHEMBL6166967,CCC(C(=O)Nc1ccccc1C)n1cc(F)cc2nc(SCc3ccc(F)cc3)nc1-2,5.29,1
CHEMBL6159757,CCC(C(=O)Nc1ccccc1C)n1cccc2nc(SCc3ccc(F)cc3)nc1-2,5.97,1
CHEMBL6161069,CCC(C(=O)Nc1cc(NC2CCOCC2)ccc1C)n1cc(F)cc2nc(SCc3ccc(F)cc3)nc1-2,5.85,1
CHEMBL6132654,CCC(C(=O)Nc1cc(NC2CCOCC2)ccc1C)n1cccc2nc(SCc3ccc(F)cc3)nc1-2,6.22,1
CHEMBL6172604,CCC(C(=O)Nc1cc(NC2CCOCC2)ccc1C)n1cc(Br)cc2nc(SCc3ccc(F)cc3)nc1-2,6.3,1
CHEMBL6167937,CCC(C(=O)Nc1cc(NC2CCOCC2)ccc1C)n1cc(Cl)cc2nc(SCc3ccc(F)cc3)nc1-2,6.28,1
CHEMBL6145244,CCC(C(=O)Nc1cc(NC2CCOC2)ccc1C)n1cc(F)cc2nc(SCc3ccc(F)cc3)nc1-2,5.73,1
CHEMBL6168448,CCC(C(=O)Nc1cc(NC2CCOC2)ccc1C)n1cc(Br)cc2nc(SCc3ccc(F)cc3)nc1-2,6.3,1
CHEMBL6152806,CCC(C(=O)Nc1cc(NC2CCOC2)ccc1C)n1cc(Cl)cc2nc(SCc3ccc(F)cc3)nc1-2,6.8,1
CHEMBL6151332,CC[C@H](C(=O)Nc1cc(NC2COC2)ccc1C)n1cc(Br)cc2nc(SCc3ccc(F)cc3)nc1-2,4.699,1
CHEMBL6152202,CCC(C(=O)Nc1cc(NC2COC2)ccc1C)n1cc(F)cc2nc(SCc3ccc(F)cc3)nc1-2,6.4,1
CHEMBL6161956,CCC(C(=O)Nc1cc(NC2COC2)ccc1C)n1cccc2nc(SCc3ccc(F)cc3)nc1-2,6.52,1
CHEMBL6144097,CCC(C(=O)Nc1cc(NC2COC2)ccc1C)n1cc(Br)cc2nc(SCc3ccc(F)cc3)nc1-2,6.62,1
CHEMBL6149861,CC[C@@H](C(=O)Nc1cc(NC2COC2)ccc1C)n1cc(Br)cc2nc(SCc3ccc(F)cc3)nc1-2,7.05,1
CHEMBL6166615,CCC(C(=O)Nc1cc(NC2CNC2)ccc1C)n1cc(F)cc2nc(SCc3ccc(F)cc3)nc1-2,6.7,1
CHEMBL6133162,CCC(C(=O)Nc1cc(NC2CNC2)ccc1C)n1cccc2nc(SCc3ccc(F)cc3)nc1-2,6.85,1
CHEMBL6144973,CCC(C(=O)Nc1cc(NC2CNC2)ccc1C)n1cc(Cl)cc2nc(SCc3ccc(F)cc3)nc1-2,7.05,1
CHEMBL6148472,CCC(C(=O)Nc1cc(NC2CNC2)ccc1C)n1cc(Br)cc2nc(SCc3ccc(F)cc3)nc1-2,7.16,1
CHEMBL6148271,CCC(C(=O)Nc1cc(NC2CCNC2)ccc1C)n1cc(F)cc2nc(SCc3ccc(F)cc3)nc1-2,6.64,1
CHEMBL6141633,CCC(C(=O)Nc1cc(NC2CCNC2)ccc1C)n1cccc2nc(SCc3ccc(F)cc3)nc1-2,6.85,1
CHEMBL6147745,CCC(C(=O)Nc1cc(NC2CCNC2)ccc1C)n1cc(Cl)cc2nc(SCc3ccc(F)cc3)nc1-2,7.16,1
CHEMBL6133652,CC[C@H](C(=O)Nc1cc(NC2CCNCC2)ccc1C)n1cc(Cl)cc2nc(SCc3ccc(F)cc3)nc1-2,5.38,1
CHEMBL6148027,CCC(C(=O)Nc1cc(NC2CCNCC2)ccc1C)n1cc(Cl)cc2nc(SCc3ccc(F)cc3)nc1-2,7.16,1
CHEMBL6134572,CC[C@@H](C(=O)Nc1cc(NC2CCNCC2)ccc1C)n1cc(Cl)cc2nc(SCc3ccc(F)cc3)nc1-2,7.52,1
CHEMBL6134008,CCC(C(=O)Nc1cc(NC2CCNCC2)ccc1C)n1cc(Br)cc2nc(SCc3ccc(F)cc3)nc1-2,7.3,1
CHEMBL6133518,N#CC(C#N)=C1C(=O)Nc2c(Br)cc(Br)cc21,4.27,1
CHEMBL291313,N#CC(C#N)=C1C(=O)Nc2ccc([N+](=O)[O-])cc21,4.36,1
CHEMBL6162658,N#CC(C#N)=C1C(=O)Nc2ccc(F)cc21,3.627,1
CHEMBL6144288,N#CC(C#N)=C1C(=O)Nc2ccc(I)cc21,3.82,1
CHEMBL6145328,N#CC(C#N)=C1C(=O)Nc2ccc(Br)cc21,4.08,1
CHEMBL6144662,Cc1ccc(CNC(=O)c2ccc(C(C)(C)C)cc2)cc1C(=O)N[C@H](C)c1cccc2ccccc12,5.51,1
CHEMBL6132765,Cc1ccc(CNC(=O)c2ccc(F)c(F)c2)cc1C(=O)N[C@H](C)c1cccc2ccccc12,4.72,1
CHEMBL6151768,Cc1ccc(CNC(=O)C(=O)O)cc1C(=O)N[C@H](C)c1cccc2ccccc12,5.23,1
CHEMBL6164725,CNC[C@@H](Cc1ccc(Cl)cc1)N(C)C(=O)C[C@H]1CCCN1C(=O)c1cncc2ccccc12,7.1,1
CHEMBL6148081,CNC[C@@H](Cc1ccc(Cl)cc1)N(C)C(=O)C[C@H]1Cc2ccccc2N1C(=O)c1cncc2ccccc12,7.7,1
CHEMBL6163139,CNC[C@@H](Cc1ccc(Cl)cc1)N(C)C(=O)C[C@H]1Cc2ccccc2N1C(=O)c1cncc(C)c1,7.58,1
CHEMBL6166637,CNC[C@@H](Cc1ccc(Cl)cc1)N(C)C(=O)C[C@H]1Cc2ccccc2N1C(=O)c1cncc2cccnc12,7.8,1
CHEMBL6146825,O=C1C[C@H]2Cc3ccccc3N2C(=O)c2cncc(c2)/C=C/CCCCCOC(=O)[C@@H](Cc2ccc(Cl)cc2)N1,7.96,1
CHEMBL6165159,CNC(=O)[C@@H](Cc1ccc(Cl)cc1)N1CCCCCC/C=C/c2cncc(c2)C(=O)N2c3ccccc3C[C@@H]2CC1=O,7.72,1
CHEMBL6134603,CNC(=O)[C@H]1Cc2cccc(c2)OC/C=C/c2cccc3c2CC(CC(=O)N1C)N3C(=O)c1cncc2cccnc12,7.42,1
CHEMBL6163615,O=C1C[C@H]2CCCN2C(=O)c2cncc(c2)/C=C/CCCCCOC(=O)[C@@H](Cc2ccc(Cl)cc2)N1,7.75,1
CHEMBL6144746,O=C1C[C@H]2CCCN2C(=O)c2cncc(c2)/C=C/CCCCOC(=O)[C@@H](Cc2ccc(Cl)cc2)N1,7.6,1
CHEMBL6133865,O=C1C[C@H]2CCCN2C(=O)c2cncc(c2)/C=C/CCCCCCOC(=O)[C@@H](Cc2ccc(Cl)cc2)N1,7.0,1
CHEMBL6143566,O=C1C[C@H]2CCCN2C(=O)c2cncc(c2)CCCCCCCOC(=O)[C@@H](Cc2ccc(Cl)cc2)N1,7.77,1
CHEMBL6142218,O=C1C[C@H]2CCCN2C(=O)c2cncc(c2)/C=C/CCCCCNC(=O)[C@@H](Cc2ccc(Cl)cc2)N1,7.92,1
CHEMBL6133427,O=C1C[C@H]2Cc3ccccc3N2C(=O)c2cncc(c2)/C=C/CCCCCOC(=O)[C@@H](Cc2ccc(Cl)c(Cl)c2)N1,7.75,1
CHEMBL6134382,O=C1C[C@H]2CCCN2C(=O)c2cncc(c2)/C=C/CCCCCNC(=O)[C@@H](Cc2ccc(Cl)cc2Cl)N1,8.05,1
CHEMBL6102236,O=C1C[C@H]2CCCN2C(=O)c2cncc(c2)/C=C/CCCCCNC(=O)[C@@H](Cc2ccc(F)cc2F)N1,7.68,1
CHEMBL6146900,CO[C@@H]1C[C@@H]2CC(=O)N(C)[C@H](Cc3ccc(Cl)cc3Cl)C(=O)NCCCCC/C=C/c3cncc(c3)C(=O)N2C1,8.05,1
CHEMBL6151358,CC(C)O[C@@H]1C[C@@H]2CC(=O)N(C)[C@H](Cc3ccc(Cl)cc3Cl)C(=O)NCCCCC/C=C/c3cncc(c3)C(=O)N2C1,8.0,1
